"sys_RespNum",Task,Concept,"Brand:","Performance:","Price:",Response
60,11,3,1,2,4,1
60,11,4,0,0,0,0
60,12,1,2,1,1,1
60,12,2,3,1,3,0
60,12,3,3,3,4,0
60,12,4,0,0,0,0
60,13,1,4,2,2,0
60,13,2,1,3,2,0
60,13,3,2,1,4,1
60,13,4,0,0,0,0
60,14,1,2,1,4,0
60,14,2,4,3,3,0
60,14,3,1,2,1,0
60,14,4,0,0,0,1
60,15,1,2,3,3,0
60,15,2,3,1,1,0
60,15,3,4,2,4,0
60,15,4,0,0,0,1
60,16,1,1,1,4,0
60,16,2,4,2,2,0
60,16,3,3,3,2,0
60,16,4,0,0,0,1
60,17,1,1,3,3,1
60,17,2,1,2,1,0
60,17,3,3,1,2,0
60,17,4,0,0,0,0
61,0,1,1,3,4,0
61,0,2,4,2,2,0
61,0,3,2,1,3,1
61,0,4,0,0,0,0
61,1,1,2,1,3,0
61,1,2,3,2,2,0
61,1,3,1,3,4,0
61,1,4,0,0,0,1
61,3,1,1,1,2,0
61,3,2,2,2,3,0
61,3,3,3,3,4,1
61,3,4,0,0,0,0
61,4,1,1,3,3,0
61,4,2,4,1,1,0
61,4,3,4,2,2,0
61,4,4,0,0,0,1
61,5,1,3,2,4,0
61,5,2,4,2,1,0
61,5,3,2,1,2,0
61,5,4,0,0,0,1
61,6,1,3,2,1,1
61,6,2,4,1,3,0
61,6,3,1,3,4,0
61,6,4,0,0,0,0
61,7,1,2,3,3,0
61,7,2,3,1,4,0
61,7,3,2,3,1,0
61,7,4,0,0,0,1
61,8,1,3,3,2,0
61,8,2,1,2,4,1
61,8,3,4,1,3,0
61,8,4,0,0,0,0
61,9,1,2,2,2,0
61,9,2,1,3,1,0
61,9,3,2,1,4,1
61,9,4,0,0,0,0
61,10,1,1,2,3,0
61,10,2,4,3,2,0
61,10,3,2,1,1,1
61,10,4,0,0,0,0
61,11,1,4,2,4,0
61,11,2,1,3,1,0
61,11,3,3,1,3,1
61,11,4,0,0,0,0
61,12,1,1,1,4,0
61,12,2,4,3,1,0
61,12,3,3,2,2,0
61,12,4,0,0,0,1
61,13,1,2,3,4,0
61,13,2,1,1,2,0
61,13,3,4,2,3,0
61,13,4,0,0,0,1
61,14,1,3,1,2,0
61,14,2,2,2,1,0
61,14,3,4,3,3,0
61,14,4,0,0,0,1
61,15,1,3,3,3,1
61,15,2,1,1,1,0
61,15,3,2,2,4,0
61,15,4,0,0,0,0
61,16,1,2,1,2,1
61,16,2,3,3,3,0
61,16,3,3,2,1,0
61,16,4,0,0,0,0
61,17,1,1,2,2,0
61,17,2,3,1,3,0
61,17,3,4,3,4,0
61,17,4,0,0,0,1
62,0,1,1,3,4,1
62,0,2,4,2,2,0
62,0,3,2,1,3,0
62,0,4,0,0,0,0
62,1,1,2,1,3,0
62,1,2,3,2,2,1
62,1,3,1,3,4,0
62,1,4,0,0,0,0
62,3,1,2,3,4,1
62,3,2,1,2,3,0
62,3,3,3,1,2,0
62,3,4,0,0,0,0
62,4,1,4,3,2,0
62,4,2,4,1,4,0
62,4,3,3,2,1,1
62,4,4,0,0,0,0
62,5,1,2,3,1,0
62,5,2,1,1,3,0
62,5,3,4,2,4,1
62,5,4,0,0,0,0
62,6,1,2,1,1,1
62,6,2,1,3,3,0
62,6,3,4,2,2,0
62,6,4,0,0,0,0
62,7,1,1,1,2,0
62,7,2,3,3,4,0
62,7,3,2,2,1,1
62,7,4,0,0,0,0
62,8,1,3,3,1,0
62,8,2,1,2,4,0
62,8,3,2,1,3,0
62,8,4,0,0,0,1
62,9,1,3,2,3,0
62,9,2,1,3,2,0
62,9,3,4,1,4,0
62,9,4,0,0,0,1
62,10,1,2,2,3,0
62,10,2,4,1,3,0
62,10,3,3,3,2,0
62,10,4,0,0,0,1
62,11,1,4,3,3,0
62,11,2,2,2,2,0
62,11,3,1,1,1,1
62,11,4,0,0,0,0
62,12,1,2,2,1,1
62,12,2,3,1,4,0
62,12,3,3,3,4,0
62,12,4,0,0,0,0
62,13,1,4,3,2,1
62,13,2,3,1,1,0
62,13,3,1,2,1,0
62,13,4,0,0,0,0
62,14,1,1,2,4,1
62,14,2,2,3,2,0
62,14,3,3,1,3,0
62,14,4,0,0,0,0
62,15,1,2,1,2,0
62,15,2,4,1,1,0
62,15,3,4,3,3,0
62,15,4,0,0,0,1
62,16,1,1,3,3,0
62,16,2,1,2,4,0
62,16,3,2,2,4,0
62,16,4,0,0,0,1
62,17,1,4,2,1,0
62,17,2,3,2,2,0
62,17,3,2,3,4,1
62,17,4,0,0,0,0
63,0,1,1,3,4,0
63,0,2,4,2,2,0
63,0,3,2,1,3,1
63,0,4,0,0,0,0
63,1,1,2,1,3,1
63,1,2,3,2,2,0
63,1,3,1,3,4,0
63,1,4,0,0,0,0
63,3,1,4,1,4,0
63,3,2,2,2,3,1
63,3,3,1,3,1,0
63,3,4,0,0,0,0
63,4,1,4,2,4,1
63,4,2,2,1,2,0
63,4,3,3,3,2,0
63,4,4,0,0,0,0
63,5,1,1,2,3,0
63,5,2,3,3,4,0
63,5,3,3,1,3,1
63,5,4,0,0,0,0
63,6,1,4,3,3,0
63,6,2,4,1,2,0
63,6,3,1,2,1,0
63,6,4,0,0,0,1
63,7,1,2,3,1,0
63,7,2,3,2,1,1
63,7,3,1,1,2,0
63,7,4,0,0,0,0
63,8,1,2,2,4,0
63,8,2,4,1,1,1
63,8,3,1,3,2,0
63,8,4,0,0,0,0
63,9,1,2,1,3,1
63,9,2,4,2,2,0
63,9,3,3,1,4,0
63,9,4,0,0,0,0
63,10,1,2,3,1,0
63,10,2,3,2,3,0
63,10,3,1,3,4,1
63,10,4,0,0,0,0
63,11,1,1,2,2,0
63,11,2,4,3,3,0
63,11,3,2,1,4,1
63,11,4,0,0,0,0
63,12,1,1,3,3,0
63,12,2,4,2,4,0
63,12,3,3,1,1,1
63,12,4,0,0,0,0
63,13,1,3,3,2,1
63,13,2,2,2,1,0
63,13,3,1,1,1,0
63,13,4,0,0,0,0
63,14,1,2,3,2,0
63,14,2,3,2,2,0
63,14,3,4,1,3,1
63,14,4,0,0,0,0
63,15,1,1,1,1,1
63,15,2,2,3,4,0
63,15,3,1,2,3,0
63,15,4,0,0,0,0
63,16,1,2,1,2,1
63,16,2,3,3,4,0
63,16,3,4,3,4,0
63,16,4,0,0,0,0
63,17,1,1,3,4,1
63,17,2,3,1,3,0
63,17,3,4,2,1,0
63,17,4,0,0,0,0
64,0,1,1,3,4,1
64,0,2,4,2,2,0
64,0,3,2,1,3,0
64,0,4,0,0,0,0
64,1,1,2,1,3,0
64,1,2,3,2,2,0
64,1,3,1,3,4,0
64,1,4,0,0,0,1
64,3,1,3,1,1,0
64,3,2,2,3,3,0
64,3,3,4,2,2,0
64,3,4,0,0,0,1
64,4,1,1,3,1,0
64,4,2,4,2,4,1
64,4,3,2,1,4,0
64,4,4,0,0,0,0
64,5,1,4,3,4,0
64,5,2,3,1,2,0
64,5,3,1,2,2,0
64,5,4,0,0,0,1
64,6,1,1,2,3,0
64,6,2,3,3,1,0
64,6,3,2,1,1,1
64,6,4,0,0,0,0
64,7,1,2,3,2,1
64,7,2,1,2,3,0
64,7,3,1,1,4,0
64,7,4,0,0,0,0
64,8,1,4,1,1,0
64,8,2,3,3,3,0
64,8,3,2,2,2,0
64,8,4,0,0,0,1
64,9,1,3,2,4,0
64,9,2,3,3,4,0
64,9,3,4,1,3,1
64,9,4,0,0,0,0
64,10,1,1,1,3,0
64,10,2,4,2,1,0
64,10,3,2,3,3,0
64,10,4,0,0,0,1
64,11,1,1,3,1,0
64,11,2,3,2,4,0
64,11,3,4,1,2,0
64,11,4,0,0,0,1
64,12,1,4,1,3,1
64,12,2,3,2,4,0
64,12,3,2,3,2,0
64,12,4,0,0,0,0
64,13,1,1,3,1,0
64,13,2,1,1,2,1
64,13,3,2,2,1,0
64,13,4,0,0,0,0
64,14,1,4,2,4,0
64,14,2,2,1,2,0
64,14,3,3,3,3,0
64,14,4,0,0,0,1
64,15,1,4,3,4,0
64,15,2,3,1,1,1
64,15,3,2,2,3,0
64,15,4,0,0,0,0
64,16,1,1,1,2,0
64,16,2,3,2,2,0
64,16,3,2,1,4,1
64,16,4,0,0,0,0
64,17,1,1,3,4,0
64,17,2,4,2,2,1
64,17,3,4,3,1,0
64,17,4,0,0,0,0
65,0,1,1,3,4,0
65,0,2,4,2,2,0
65,0,3,2,1,3,0
65,0,4,0,0,0,1
65,1,1,2,1,3,0
65,1,2,3,2,2,1
65,1,3,1,3,4,0
65,1,4,0,0,0,0
65,3,1,4,3,2,0
65,3,2,2,2,1,1
65,3,3,3,1,3,0
65,3,4,0,0,0,0
65,4,1,1,3,4,0
65,4,2,2,1,2,0
65,4,3,3,2,1,0
65,4,4,0,0,0,1
65,5,1,2,3,4,1
65,5,2,1,2,3,0
65,5,3,1,1,2,0
65,5,4,0,0,0,0
65,6,1,4,2,4,0
65,6,2,3,3,3,0
65,6,3,4,1,1,1
65,6,4,0,0,0,0
65,7,1,4,1,4,0
65,7,2,2,3,1,1
65,7,3,2,2,2,0
65,7,4,0,0,0,0
65,8,1,1,1,1,0
65,8,2,3,1,4,0
65,8,3,4,2,3,1
65,8,4,0,0,0,0
65,9,1,2,2,3,0
65,9,2,1,3,1,1
65,9,3,4,3,2,0
65,9,4,0,0,0,0
65,10,1,3,1,2,0
65,10,2,4,3,3,0
65,10,3,1,2,2,1
65,10,4,0,0,0,0
65,11,1,4,1,3,0
65,11,2,3,2,4,0
65,11,3,3,3,1,0
65,11,4,0,0,0,1
65,12,1,3,2,1,0
65,12,2,2,1,3,0
65,12,3,1,3,4,1
65,12,4,0,0,0,0
65,13,1,3,3,2,0
65,13,2,4,2,4,0
65,13,3,2,1,2,1
65,13,4,0,0,0,0
65,14,1,4,1,4,0
65,14,2,2,3,1,0
65,14,3,1,2,3,0
65,14,4,0,0,0,1
65,15,1,1,1,4,0
65,15,2,3,2,2,0
65,15,3,2,3,4,0
65,15,4,0,0,0,1
65,16,1,4,3,3,0
65,16,2,1,1,1,1
65,16,3,2,2,2,0
65,16,4,0,0,0,0
65,17,1,4,1,1,0
65,17,2,1,2,1,1
65,17,3,3,3,3,0
65,17,4,0,0,0,0
66,0,1,1,3,4,0
66,0,2,4,2,2,0
66,0,3,2,1,3,0
66,0,4,0,0,0,1
66,1,1,2,1,3,0
66,1,2,3,2,2,0
66,1,3,1,3,4,1
66,1,4,0,0,0,0
66,3,1,2,2,2,0
66,3,2,1,1,4,0
66,3,3,2,3,3,0
66,3,4,0,0,0,1
66,4,1,4,2,3,0
66,4,2,3,1,1,0
66,4,3,4,3,4,1
66,4,4,0,0,0,0
66,5,1,3,3,2,0
66,5,2,1,2,4,1
66,5,3,2,3,1,0
66,5,4,0,0,0,0
66,6,1,3,2,2,0
66,6,2,4,1,3,0
66,6,3,1,3,1,0
66,6,4,0,0,0,1
66,7,1,1,1,2,0
66,7,2,3,2,1,0
66,7,3,4,1,3,0
66,7,4,0,0,0,1
66,8,1,2,2,2,1
66,8,2,3,1,4,0
66,8,3,4,3,1,0
66,8,4,0,0,0,0
66,9,1,1,2,3,0
66,9,2,2,3,3,0
66,9,3,2,1,4,0
66,9,4,0,0,0,1
66,10,1,1,1,2,0
66,10,2,3,3,4,0
66,10,3,4,2,1,1
66,10,4,0,0,0,0
66,11,1,4,1,4,1
66,11,2,1,3,2,0
66,11,3,2,2,4,0
66,11,4,0,0,0,0
66,12,1,1,2,1,0
66,12,2,3,3,1,0
66,12,3,3,1,3,1
66,12,4,0,0,0,0
66,13,1,4,1,2,1
66,13,2,4,2,3,0
66,13,3,2,1,1,0
66,13,4,0,0,0,0
66,14,1,2,1,1,1
66,14,2,1,2,3,0
66,14,3,4,3,4,0
66,14,4,0,0,0,0
66,15,1,3,3,4,0
66,15,2,4,3,2,1
66,15,3,3,2,2,0
66,15,4,0,0,0,0
66,16,1,1,1,2,1
66,16,2,2,2,4,0
66,16,3,1,3,3,0
66,16,4,0,0,0,0
66,17,1,2,1,1,0
66,17,2,2,3,3,0
66,17,3,3,2,3,1
66,17,4,0,0,0,0
67,0,1,1,3,4,1
67,0,2,4,2,2,0
67,0,3,2,1,3,0
67,0,4,0,0,0,0
67,1,1,2,1,3,0
67,1,2,3,2,2,0
67,1,3,1,3,4,1
67,1,4,0,0,0,0
67,3,1,4,1,3,0
67,3,2,3,2,2,0
67,3,3,1,3,1,1
67,3,4,0,0,0,0
67,4,1,2,1,2,1
67,4,2,1,2,4,0
67,4,3,3,3,4,0
67,4,4,0,0,0,0
67,5,1,2,2,1,0
67,5,2,4,3,3,0
67,5,3,3,1,1,1
67,5,4,0,0,0,0
67,6,1,1,1,3,0
67,6,2,3,2,2,0
67,6,3,2,3,4,1
67,6,4,0,0,0,0
67,7,1,4,1,4,0
67,7,2,4,2,1,0
67,7,3,2,3,2,0
67,7,4,0,0,0,1
67,8,1,1,1,4,0
67,8,2,4,3,2,1
67,8,3,3,2,3,0
67,8,4,0,0,0,0
67,9,1,4,1,2,0
67,9,2,2,2,3,0
67,9,3,1,3,4,0
67,9,4,0,0,0,1
67,10,1,2,1,1,0
67,10,2,4,2,1,1
67,10,3,1,3,3,0
67,10,4,0,0,0,0
67,11,1,3,3,3,0
67,11,2,3,1,1,0
67,11,3,2,2,4,1
67,11,4,0,0,0,0
67,12,1,4,3,1,0
67,12,2,3,1,2,0
67,12,3,1,2,1,0
67,12,4,0,0,0,1
67,13,1,1,1,3,1
67,13,2,1,3,2,0
67,13,3,2,2,4,0
67,13,4,0,0,0,0
67,14,1,2,1,1,0
67,14,2,3,2,3,0
67,14,3,4,3,4,1
67,14,4,0,0,0,0
67,15,1,2,3,2,1
67,15,2,4,1,4,0
67,15,3,1,2,2,0
67,15,4,0,0,0,0
67,16,1,4,2,2,0
67,16,2,1,3,3,0
67,16,3,3,1,3,1
67,16,4,0,0,0,0
67,17,1,2,2,3,0
67,17,2,3,3,1,0
67,17,3,4,1,4,0
67,17,4,0,0,0,1
68,0,1,1,3,4,0
68,0,2,4,2,2,0
68,0,3,2,1,3,1
68,0,4,0,0,0,0
68,1,1,2,1,3,0
68,1,2,3,2,2,0
68,1,3,1,3,4,1
68,1,4,0,0,0,0
68,3,1,2,3,4,0
68,3,2,3,2,1,0
68,3,3,4,1,4,0
68,3,4,0,0,0,1
68,4,1,1,2,3,1
68,4,2,1,3,2,0
68,4,3,4,1,1,0
68,4,4,0,0,0,0
68,5,1,2,1,2,0
68,5,2,3,3,3,0
68,5,3,4,2,2,0
68,5,4,0,0,0,1
68,6,1,3,3,4,1
68,6,2,1,2,1,0
68,6,3,2,1,1,0
68,6,4,0,0,0,0
68,7,1,4,2,4,0
68,7,2,2,3,2,0
68,7,3,3,1,3,1
68,7,4,0,0,0,0
68,8,1,3,3,1,0
68,8,2,4,1,3,0
68,8,3,1,1,4,1
68,8,4,0,0,0,0
68,9,1,2,2,4,0
68,9,2,2,3,3,1
68,9,3,3,2,2,0
68,9,4,0,0,0,0
68,10,1,4,3,1,0
68,10,2,3,1,2,0
68,10,3,1,1,3,1
68,10,4,0,0,0,0
68,11,1,4,3,3,0
68,11,2,2,2,1,1
68,11,3,1,2,2,0
68,11,4,0,0,0,0
68,12,1,1,1,4,0
68,12,2,2,2,3,1
68,12,3,3,3,4,0
68,12,4,0,0,0,0
68,13,1,3,1,2,0
68,13,2,1,3,1,0
68,13,3,4,2,4,1
68,13,4,0,0,0,0
68,14,1,1,3,2,0
68,14,2,2,1,1,0
68,14,3,4,2,3,0
68,14,4,0,0,0,1
68,15,1,4,2,1,0
68,15,2,2,3,2,0
68,15,3,3,1,4,0
68,15,4,0,0,0,1
68,16,1,4,1,3,0
68,16,2,1,3,3,1
68,16,3,3,2,1,0
68,16,4,0,0,0,0
68,17,1,1,2,2,1
68,17,2,4,1,1,0
68,17,3,2,3,4,0
68,17,4,0,0,0,0
69,0,1,1,3,4,0
69,0,2,4,2,2,1
69,0,3,2,1,3,0
69,0,4,0,0,0,0
69,1,1,2,1,3,1
69,1,2,3,2,2,0
69,1,3,1,3,4,0
69,1,4,0,0,0,0
69,3,1,4,3,3,0
69,3,2,3,2,3,0
69,3,3,2,1,2,0
69,3,4,0,0,0,1
69,4,1,4,1,1,1
69,4,2,3,3,2,0
69,4,3,1,2,4,0
69,4,4,0,0,0,0
69,5,1,3,1,1,1
69,5,2,2,2,4,0
69,5,3,1,3,3,0
69,5,4,0,0,0,0
69,6,1,2,3,4,0
69,6,2,1,1,2,1
69,6,3,4,2,1,0
69,6,4,0,0,0,0
69,7,1,2,1,3,0
69,7,2,3,3,2,0
69,7,3,1,2,1,1
69,7,4,0,0,0,0
69,8,1,4,1,4,0
69,8,2,3,3,3,0
69,8,3,4,2,2,1
69,8,4,0,0,0,0
69,9,1,4,1,4,0
69,9,2,1,3,1,1
69,9,3,2,2,4,0
69,9,4,0,0,0,0
69,10,1,2,1,2,1
69,10,2,1,2,3,0
69,10,3,2,3,1,0
69,10,4,0,0,0,0
69,11,1,3,2,4,0
69,11,2,3,3,1,0
69,11,3,4,1,3,1
69,11,4,0,0,0,0
69,12,1,1,1,3,0
69,12,2,1,3,4,0
69,12,3,3,2,2,0
69,12,4,0,0,0,1
69,13,1,4,2,3,0
69,13,2,1,1,2,0
69,13,3,2,3,1,0
69,13,4,0,0,0,1
69,14,1,3,1,1,0
69,14,2,4,3,4,1
69,14,3,4,2,2,0
69,14,4,0,0,0,0
69,15,1,4,3,4,0
69,15,2,3,1,3,0
69,15,3,2,2,2,0
69,15,4,0,0,0,1
69,16,1,1,1,4,0
69,16,2,2,1,1,0
69,16,3,1,2,1,1
69,16,4,0,0,0,0
69,17,1,3,2,4,0
69,17,2,2,3,2,0
69,17,3,1,3,2,0
69,17,4,0,0,0,1
70,0,1,1,3,4,0
70,0,2,4,2,2,0
70,0,3,2,1,3,1
70,0,4,0,0,0,0
70,1,1,2,1,3,0
70,1,2,3,2,2,1
70,1,3,1,3,4,0
70,1,4,0,0,0,0
70,3,1,3,1,1,1
70,3,2,2,2,3,0
70,3,3,4,3,3,0
70,3,4,0,0,0,0
70,4,1,1,1,2,1
70,4,2,4,3,1,0
70,4,3,2,2,4,0
70,4,4,0,0,0,0
70,5,1,3,1,4,0
70,5,2,1,3,2,0
70,5,3,4,2,1,0
70,5,4,0,0,0,1
70,6,1,3,3,4,0
70,6,2,3,2,2,1
70,6,3,2,1,3,0
70,6,4,0,0,0,0
70,7,1,2,3,1,0
70,7,2,1,1,2,0
70,7,3,1,2,4,0
70,7,4,0,0,0,1
70,8,1,4,2,2,0
70,8,2,3,3,3,0
70,8,3,1,1,1,1
70,8,4,0,0,0,0
70,9,1,4,2,4,0
70,9,2,3,1,3,0
70,9,3,2,3,2,1
70,9,4,0,0,0,0
70,10,1,4,1,1,0
70,10,2,1,3,4,1
70,10,3,1,2,3,0
70,10,4,0,0,0,0
70,11,1,3,3,2,0
70,11,2,2,1,4,0
70,11,3,1,2,1,1
70,11,4,0,0,0,0
70,12,1,2,3,3,1
70,12,2,3,2,2,0
70,12,3,4,1,3,0
70,12,4,0,0,0,0
70,13,1,3,2,1,0
70,13,2,2,3,1,1
70,13,3,4,1,4,0
70,13,4,0,0,0,0
70,14,1,4,3,2,1
70,14,2,2,2,3,0
70,14,3,2,1,4,0
70,14,4,0,0,0,0
70,15,1,3,2,4,0
70,15,2,1,1,1,0
70,15,3,4,1,2,0
70,15,4,0,0,0,1
70,16,1,1,3,4,0
70,16,2,3,1,3,0
70,16,3,2,3,1,0
70,16,4,0,0,0,1
70,17,1,4,3,1,0
70,17,2,1,2,3,1
70,17,3,2,1,2,0
70,17,4,0,0,0,0
71,0,1,1,3,4,1
71,0,2,4,2,2,0
71,0,3,2,1,3,0
71,0,4,0,0,0,0
71,1,1,2,1,3,0
71,1,2,3,2,2,0
71,1,3,1,3,4,1
71,1,4,0,0,0,0
71,3,1,4,3,1,0
71,3,2,2,2,3,1
71,3,3,1,1,2,0
71,3,4,0,0,0,0
71,4,1,1,1,1,0
71,4,2,3,2,2,0
71,4,3,3,3,4,0
71,4,4,0,0,0,1
71,5,1,4,3,2,0
71,5,2,1,3,3,0
71,5,3,2,1,4,0
71,5,4,0,0,0,1
71,6,1,2,2,1,0
71,6,2,4,1,3,0
71,6,3,1,2,3,1
71,6,4,0,0,0,0
71,7,1,3,2,4,0
71,7,2,1,1,4,1
71,7,3,2,3,1,0
71,7,4,0,0,0,0
71,8,1,4,3,3,0
71,8,2,3,1,1,1
71,8,3,2,2,2,0
71,8,4,0,0,0,0
71,9,1,2,3,2,0
71,9,2,3,2,1,0
71,9,3,4,1,4,0
71,9,4,0,0,0,1
71,10,1,3,1,2,0
71,10,2,3,3,3,0
71,10,3,1,2,4,1
71,10,4,0,0,0,0
71,11,1,4,2,3,0
71,11,2,1,3,2,0
71,11,3,2,1,2,1
71,11,4,0,0,0,0
71,12,1,4,1,1,0
71,12,2,2,3,1,1
71,12,3,4,2,4,0
71,12,4,0,0,0,0
71,13,1,4,3,2,0
71,13,2,1,2,4,0
71,13,3,2,1,3,0
71,13,4,0,0,0,1
71,14,1,4,2,4,1
71,14,2,3,1,3,0
71,14,3,1,3,1,0
71,14,4,0,0,0,0
71,15,1,1,3,4,1
71,15,2,3,2,2,0
71,15,3,2,1,1,0
71,15,4,0,0,0,0
71,16,1,2,3,3,0
71,16,2,3,2,1,0
71,16,3,1,1,2,1
71,16,4,0,0,0,0
71,17,1,3,1,3,0
71,17,2,4,2,1,1
71,17,3,2,3,4,0
71,17,4,0,0,0,0
72,0,1,1,3,4,0
72,0,2,4,2,2,1
72,0,3,2,1,3,0
72,0,4,0,0,0,0
72,1,1,2,1,3,0
72,1,2,3,2,2,1
72,1,3,1,3,4,0
72,1,4,0,0,0,0
72,3,1,3,3,3,0
72,3,2,4,2,1,1
72,3,3,1,1,4,0
72,3,4,0,0,0,0
72,4,1,4,3,4,0
72,4,2,2,1,2,0
72,4,3,1,2,1,1
72,4,4,0,0,0,0
72,5,1,1,3,2,1
72,5,2,3,1,1,0
72,5,3,2,2,3,0
72,5,4,0,0,0,0
72,6,1,3,1,2,0
72,6,2,2,2,4,0
72,6,3,4,3,3,1
72,6,4,0,0,0,0
72,7,1,1,1,3,0
72,7,2,4,2,1,0
72,7,3,3,3,4,1
72,7,4,0,0,0,0
72,8,1,2,3,1,0
72,8,2,3,1,4,1
72,8,3,4,2,2,0
72,8,4,0,0,0,0
72,9,1,2,1,1,0
72,9,2,4,3,3,1
72,9,3,2,2,2,0
72,9,4,0,0,0,0
72,10,1,1,3,3,0
72,10,2,2,1,3,0
72,10,3,1,2,2,0
72,10,4,0,0,0,1
72,11,1,1,1,4,0
72,11,2,3,3,4,1
72,11,3,3,2,1,0
72,11,4,0,0,0,0
72,12,1,1,2,3,0
72,12,2,2,3,2,1
72,12,3,4,1,2,0
72,12,4,0,0,0,0
72,13,1,4,3,1,0
72,13,2,2,2,4,1
72,13,3,3,2,3,0
72,13,4,0,0,0,0
72,14,1,1,3,4,1
72,14,2,4,1,4,0
72,14,3,4,1,1,0
72,14,4,0,0,0,0
72,15,1,4,1,3,0
72,15,2,1,1,1,1
72,15,3,3,3,2,0
72,15,4,0,0,0,0
72,16,1,1,3,1,0
72,16,2,2,3,2,1
72,16,3,3,2,2,0
72,16,4,0,0,0,0
72,17,1,3,2,1,0
72,17,2,1,2,4,0
72,17,3,2,1,4,0
72,17,4,0,0,0,1
73,0,1,1,3,4,0
73,0,2,4,2,2,1
73,0,3,2,1,3,0
73,0,4,0,0,0,0
73,1,1,2,1,3,1
73,1,2,3,2,2,0
73,1,3,1,3,4,0
73,1,4,0,0,0,0
73,3,1,4,3,3,0
73,3,2,3,1,4,1
73,3,3,2,2,4,0
73,3,4,0,0,0,0
73,4,1,4,3,1,0
73,4,2,1,2,3,0
73,4,3,1,1,2,1
73,4,4,0,0,0,0
73,5,1,3,2,1,1
73,5,2,1,3,4,0
73,5,3,2,1,2,0
73,5,4,0,0,0,0
73,6,1,3,2,1,0
73,6,2,2,3,3,0
73,6,3,4,1,3,0
73,6,4,0,0,0,1
73,7,1,1,2,2,0
73,7,2,4,1,1,0
73,7,3,3,3,2,0
73,7,4,0,0,0,1
73,8,1,4,2,4,0
73,8,2,1,1,1,0
73,8,3,2,3,2,0
73,8,4,0,0,0,1
73,9,1,3,1,3,1
73,9,2,1,3,4,0
73,9,3,2,2,3,0
73,9,4,0,0,0,0
73,10,1,2,1,1,0
73,10,2,4,2,1,1
73,10,3,3,3,4,0
73,10,4,0,0,0,0
73,11,1,3,1,3,0
73,11,2,1,2,2,0
73,11,3,4,1,4,0
73,11,4,0,0,0,1
73,12,1,4,3,1,0
73,12,2,2,2,3,0
73,12,3,3,3,2,1
73,12,4,0,0,0,0
73,13,1,2,3,4,1
73,13,2,2,1,2,0
73,13,3,4,2,2,0
73,13,4,0,0,0,0
73,14,1,1,1,1,1
73,14,2,4,1,4,0
73,14,3,1,3,3,0
73,14,4,0,0,0,0
73,15,1,3,2,4,0
73,15,2,3,2,3,0
73,15,3,4,3,2,1
73,15,4,0,0,0,0
73,16,1,2,2,2,0
73,16,2,1,1,3,0
73,16,3,3,2,1,1
73,16,4,0,0,0,0
73,17,1,1,3,4,0
73,17,2,2,3,1,0
73,17,3,2,1,4,1
73,17,4,0,0,0,0
74,0,1,1,3,4,0
74,0,2,4,2,2,0
74,0,3,2,1,3,1
74,0,4,0,0,0,0
74,1,1,2,1,3,0
74,1,2,3,2,2,1
74,1,3,1,3,4,0
74,1,4,0,0,0,0
74,3,1,3,1,2,0
74,3,2,2,3,1,0
74,3,3,4,1,3,0
74,3,4,0,0,0,1
74,4,1,2,2,2,1
74,4,2,1,2,4,0
74,4,3,4,3,1,0
74,4,4,0,0,0,0
74,5,1,3,2,4,0
74,5,2,1,3,2,0
74,5,3,4,2,3,1
74,5,4,0,0,0,0
74,6,1,2,1,4,0
74,6,2,3,1,1,0
74,6,3,1,1,3,0
74,6,4,0,0,0,1
74,7,1,4,3,2,1
74,7,2,3,3,4,0
74,7,3,1,2,3,0
74,7,4,0,0,0,0
74,8,1,3,3,1,0
74,8,2,2,1,4,1
74,8,3,2,2,2,0
74,8,4,0,0,0,0
74,9,1,4,1,1,0
74,9,2,1,3,1,0
74,9,3,1,2,3,1
74,9,4,0,0,0,0
74,10,1,3,2,2,0
74,10,2,2,3,3,1
74,10,3,1,1,2,0
74,10,4,0,0,0,0
74,11,1,3,1,4,0
74,11,2,2,3,3,0
74,11,3,4,2,4,1
74,11,4,0,0,0,0
74,12,1,4,2,1,1
74,12,2,2,1,2,0
74,12,3,4,3,4,0
74,12,4,0,0,0,0
74,13,1,3,3,3,0
74,13,2,1,2,1,1
74,13,3,4,1,4,0
74,13,4,0,0,0,0
74,14,1,1,1,2,0
74,14,2,3,3,3,1
74,14,3,2,2,1,0
74,14,4,0,0,0,0
74,15,1,3,1,1,0
74,15,2,4,2,2,0
74,15,3,1,3,4,1
74,15,4,0,0,0,0
74,16,1,4,3,2,0
74,16,2,2,2,3,0
74,16,3,2,1,1,1
74,16,4,0,0,0,0
74,17,1,1,1,3,0
74,17,2,3,3,2,1
74,17,3,3,2,1,0
74,17,4,0,0,0,0
75,0,1,1,3,4,0
75,0,2,4,2,2,0
75,0,3,2,1,3,0
75,0,4,0,0,0,1
75,1,1,2,1,3,0
75,1,2,3,2,2,0
75,1,3,1,3,4,1
75,1,4,0,0,0,0
75,3,1,4,2,2,1
75,3,2,3,3,3,0
75,3,3,1,1,4,0
75,3,4,0,0,0,0
75,4,1,2,1,1,0
75,4,2,3,1,3,0
75,4,3,2,3,4,1
75,4,4,0,0,0,0
75,5,1,1,3,2,0
75,5,2,4,1,1,1
75,5,3,2,2,3,0
